precinct,Count
Nemaha|Harrison-Kelly|HA40002,80
Nemaha|Home Township|HO20002,109
Nemaha|Illinois Township|IL30001,167
Nemaha|Marion Township|MAF,283
Nemaha|Mitchell Township|MIG,256
Nemaha|Nemaha Township|NMH,105
Nemaha|Neuchatel Township|NUI,82
Nemaha|Oneida City|550001,33
Nemaha|Red Vermillion Township|RVM,88
Nemaha|Reilly Township|RLL,78
Nemaha|Richmond Township|RIK,414
Nemaha|Rock Creek Township|RCJ,329
Nemaha|Sabetha City - Ward 1|660001,448
Nemaha|Sabetha City - Ward 2|660002,491
Nemaha|Sabetha City - Ward 3|660003,448
Nemaha|Sabetha City - Ward 4|660004,333
Nemaha|Seneca City - Ward 1|770001,353
Nemaha|Seneca City - Ward 2|770002,564
Nemaha|Seneca City - Ward 3|770003,603
Nemaha|Washington Township|WS10002,184
Nemaha|Wetmore City|880001,192
Nemaha|Wetmore Township|WT80002,99
Neosho|Big Creek|BC,384
Neosho|Canville H2|CAN,145
Neosho|Canville Part A H7|CAN (A),305
Neosho|Canville Part B H7|CAN (B),5
Neosho|Centerville|CEN,404
Neosho|Chanute P1 W2|CP1W2,629
Neosho|Chanute P1 W3 Exclave|CP1W3EX,1
Neosho|Chanute P1 W3|CP1W3,1306
Neosho|Chanute P1 W4|CP1W4,746
Neosho|Chanute P2 W2|CP2W2,669
Neosho|Chanute P2 W3|CP2W3,553
Neosho|Chanute P2 W4 H7|CP2W4,493
Neosho|Chanute P2 W4 Part A H2|CP2W4A,8
Neosho|Chanute P2 W4 Part B H2|CP2W4B,1
Neosho|Chanute P3 W3 Exclave|CP3W3EX,4
Neosho|Chanute P3 W3 H2|CP3W3,201
Neosho|Chanute P3 W3 H7|CP3W3H7,931
Neosho|Chanute P3 W4 Exclave C|CP3W4EC,5
Neosho|Chanute P3 W4 H2|CP3W4,48
Neosho|Chanute P3 W4 H7|CP3W4H7,444
Neosho|Chanute Ward 1|CW1,214
Neosho|Chetopa H13|CH13,487
Neosho|Chetopa H2|CH2,1
Neosho|Chetopa H9|CH9,148
Neosho|East Erie Twp|EET,442
Neosho|Grant|GRAN,284
Neosho|Ladore|LAD,294
Neosho|Lincoln|LIN,209
Neosho|Mission|MIS,647
Neosho|North Tioga|NT,352
Neosho|Shiloh|SHI,223
Neosho|South Tioga East|STE,204
Neosho|South Tioga West Enclave B|STWEB,11
Neosho|South Tioga West Enclave C|STWEC,1
Neosho|South Tioga West Enclave H2|STWEH2,18
Neosho|South Tioga West Enclave H7|STWEH7,2
Neosho|South Tioga West H7|STWH7,88
Neosho|South Tioga West Part A H2|STW,18
Neosho|Walnut Grove|WG,270
Neosho|West Erie Twp|WET,511
Ness|Bazine|005,267
Ness|Eden|020,54
Ness|Forrester|025,67
Ness|Franklin|030,81
Ness|Highpoint|035,29
Ness|Johnson|040,39
Ness|Nevada|045,291
Ness|North Center|010,591
Ness|Ohio|050,156
Ness|South Center|015,317
Ness|Waring|055,64
Norton|Almena1 - Prec 1|04,362
Norton|Center1 - Prec 1|05,446
Norton|Center2 - Prec 1|06,96
Norton|Highland1 - Prec 1|07,298
Norton|Highland2 - Prec 1|08,84
Norton|Highland3 - Prec 1|09,83
Norton|Norton City1 - Prec 1|01,624
Norton|Norton City2 - Prec 2|02,683
Norton|Norton City3 - Prec 2|03,663
Norton|Solomon1 - Prec 1|10,88
Norton|Solomon2 - Prec 1|11,35
Osage|Precinct 04|04,295
Osage|Precinct 05|05,55
Osage|Precinct 07|07,747
Osage|Precinct 08|08,257
Osage|Precinct 09|09,477
Osage|Precinct 10no|10NO,199
Osage|Precinct 10so|10SO,493
Osage|Precinct 20no|20NO,504
Osage|Precinct 20so|20SO,505
Osage|Precinct 30no|30NO,607
Osage|Precinct 30so|30SO,227
Osage|Precinct 61|61,625
Osage|Precinct 62|62,475
Osage|Precinct 63|63,612
Osage|Precinct 64|64,485
Osage|Precinct Ag|AG,114
Osage|Precinct Ar|AR,96
Osage|Precinct Ba|BA,155
Osage|Precinct Bg01no|BG01NO,517
Osage|Precinct Bg02so|BG02SO,122
Osage|Precinct Dr|DR,173
Osage|Precinct El|EL,696
Osage|Precinct Fx H54|FAX,385
Osage|Precinct Fx H76|FX,115
Osage|Precinct Gr  H54|GRA,33
Osage|Precinct Gr H76|GR,209
Osage|Precinct Jt0mv H76|JT0MV,326
Osage|Precinct Jt0vas|JT0VAS,606
Osage|Precinct JtOmva H54|JT0MVA,79
Osage|Precinct Li|LI,130
Osage|Precinct Me|ME,277
Osage|Precinct Ol|OL,155
Osage|Precinct Rg0no|RG0NO,429
Osage|Precinct Rg0so|RG0SO,431
Osage|Precinct Sc|SC,370
Osage|Precinct Su H54|SUP,30
Osage|Precinct Su H76|SU,176
Osage|Precinct Vb0no|VB0NO,281
Osage|Precinct Vb0so|VB0SO,144
Osborne|Alton City|1A101,79
Osborne|Bethany Twp|BE202,56
Osborne|Bloom Twp|BL301,53
Osborne|Corinth Twp|CO302,43
Osborne|Covert Twp|CV401,8
Osborne|Delhi Twp|DE501,22
Osborne|Downs City|2D701,626
Osborne|Grant Twp|GR102,27
Osborne|Hancock Twp|HA402,15
Osborne|Hawkeye Twp|HW103,20
Osborne|Independence Twp|IN403,15
Osborne|Jackson Twp|JA502,23
Osborne|Kill Creek Twp|KC104,3
Osborne|Lawrence Twp|LA203,20
Osborne|Liberty Twp|LI602,16
Osborne|Mt. Ayr Twp|MA105,23
Osborne|Natoma City|4N601,218
Osborne|Natoma Twp|NA603,13
Osborne|Osborne Ward 1|3O801,325
Osborne|Osborne Ward 2|3O802,398
Osborne|Osborne Ward 3|3O803,228
Osborne|Penn Twp|PE404,91
Osborne|Portis City|5P201,77
Osborne|Ross Twp|RO703,73
Osborne|Round Mound Twp|RM604,24
Osborne|Sumner Twp|SU106,42
Osborne|Tilden Twp|TI405,50
Osborne|Valley Twp|VA503,22
Osborne|Victor Twp|VI605,14
Osborne|Winfield Twp|WI504,17
Ottawa|Benn City|2B4401,392
Ottawa|Benn Twp|BE0201,473
Ottawa|Blaine Twp|BL0401,95
Ottawa|Buckeye Twp|BU0601,76
Ottawa|Center Twp|CE0801,65
Ottawa|Chapman Twp|CH1001,36
Ottawa|Concord Twp|CO1201,192
Ottawa|Culver City|3C4601,76
Ottawa|Culver Twp|CU1401,80
Ottawa|Delphos City|4D4801,212
Ottawa|Durham Twp|DU1601,11
Ottawa|Fountain Twp|FO1801,85
Ottawa|Garfield Twp|GA2001,65
Ottawa|Grant Twp|GR2201,70
Ottawa|Henry Twp|HE2401,16
Ottawa|Lincoln Twp|LI2601,101
Ottawa|Logan Twp|LO2801,59
Ottawa|Morton Twp|MO3001,95
Ottawa|Mpls City I|1M4201,416
Ottawa|Mpls City II|1M4202,318
Ottawa|Mpls City III|1M4203,497
Ottawa|Ottawa Twp|OT3201,25
Ottawa|Richland Twp|RI3401,165
Ottawa|Sheridan Twp|SH3601,81
Ottawa|Sherman Twp|SM3801,34
Ottawa|Stanton Twp|ST4001,34
Ottawa|Tescott City|5T5001,172
Pawnee|Ash Valley Twp|AV80001,37
Pawnee|Br. Grove Twp|BG70002,32
Pawnee|Burdett City|2370001,169
Pawnee|Conkling Twp|COD0001,12
Pawnee|Garfield City|2250001,99
Pawnee|Garfield Twp|GA50002,29
Pawnee|Grant Twp|GR60002,32
Pawnee|Keysville Twp|KE60003,28
Pawnee|Larned City Ward 1 C1|2110000,500
Pawnee|Larned City Ward 1 C4|2110001,54
Pawnee|Larned City Ward 2 C1|2120000,719
Pawnee|Larned City Ward 2 C4|2120001,65
Pawnee|Larned City Ward 3|2130000,740
Pawnee|Larned City Ward 4 C1|2140000,9
Pawnee|Larned City Ward 4 C4|2140001,439
Pawnee|Larned Twp C01|LA90001,130
Pawnee|Larned Twp C04 Part A|LA90002,47
Pawnee|Larned Twp C04 Part B|LA90003,23
Pawnee|Lincoln Twp|LI60004,17
Pawnee|Logan Twp|LOB0001,32
Pawnee|Morton Twp|MOD0002,30
Pawnee|Orange Twp|OR50003,31
Pawnee|Pawnee Twp|PAA0001,60
Pawnee|Plt. Grove Twp|PGB0002,131
Pawnee|Plt. Ridge Twp|PRD0003,39
Pawnee|Plt. Valley Twp|PVC0001,59
Pawnee|River Twp|RI90002,48
Pawnee|Rozel City|2460001,83
Pawnee|Santa Fe Twp|SFA0002,132
Pawnee|Sawmill Twp|SA70003,15
Pawnee|Shiley Twp|SH70004,19
Pawnee|Valley Center Twp|VCC0002,25
Pawnee|Walnut Twp|WA80002,57
Phillips|Agra City|110009,186
Phillips|Arcade|A100014,62
Phillips|Beaver|B100015,37
Phillips|Belmont|B280016,32
Phillips|Bow Creek|B300010,26
Phillips|Crystal|C100009,42
Phillips|Dayton|D100017,28
Phillips|Deer Creek|D200010,63
Phillips|Freedom|F100014,62
Phillips|Glade City|220010,54
Phillips|Glenwood|G100014,33
Phillips|Granite|G200013,20
Phillips|Greenwood|G300014,29
Phillips|Kirwin City|330011,104
Phillips|Kirwin|K130011,44
Phillips|Logan City|440012,377
Phillips|Logan|L140012,39
Phillips|Long Island City|550013,117
Phillips|Long Island|L250013,70
Phillips|Mound|M100017,107
Phillips|Phillipsburg|P100014,206
Phillips|Plainview|P200016,19
Phillips|Plum|P310009,81
Phillips|Prairie View City|770015,98
Phillips|Prairie View|P470015,54
Phillips|Rushville|R100010,22
Phillips|Solomon|S120010,75
Phillips|Speed City|880016,32
Phillips|Sumner|S200009,31
Phillips|Towanda|T100012,21
Phillips|Valley|V100011,15
Phillips|Walnut|W100014,13
Phillips|Ward I|610000,713
Phillips|Ward II|620000,581
Phillips|Ward III/Comm1|630001,4
Phillips|Ward III|630000,534
Pottawatomie|Belvue|01,269
Pottawatomie|Blue Twp H51|02.1,3286
Pottawatomie|Blue Twp H61|02,633
Pottawatomie|Blue Valley - Olsburg|03,284
Pottawatomie|Center Twp|04,74
Pottawatomie|Clear Creek Twp|05,99
Pottawatomie|Emmett|06,290
Pottawatomie|Grant Twp|07,176
Pottawatomie|Green Twp|08,155
Pottawatomie|Lincoln Twp|09,88
Pottawatomie|Lone Tree - Wheaton|10,172
Pottawatomie|Louisville|11,786
Pottawatomie|Manhattan City|02.2,6
Pottawatomie|Mill Creek - Onaga|12,685
Pottawatomie|Pottawatomie|13,526
Pottawatomie|Rock Creek|14,445
Pottawatomie|Shannon Twp|15,203
Pottawatomie|Sherman Twp|16,88
Pottawatomie|Spring Creek Twp|17,38
Pottawatomie|St Clere Twp|18,43
Pottawatomie|St George H51|19.1,2333
Pottawatomie|St George H61|19,924
Pottawatomie|St Marys City|21,1895
Pottawatomie|St Marys Twp|22,835
Pottawatomie|Union Twp|23,193
Pottawatomie|Vienna Twp|24,72
Pottawatomie|Wamego City H51|26,3371
Pottawatomie|Wamego Twp H51|27.1,437
Pottawatomie|Wamego Twp H61|27,238
Pratt|Twp 10 Coats City|1010002,61
Pratt|Twp 10|1010001,39
Pratt|Twp 11 H114|1111003,91
Pratt|Twp 11 H116|1111001,57
Pratt|Twp 11 Sawyer City|1111002,68
Pratt|Twp 12 H114 NE|1212003,37
Pratt|Twp 12 H114 SE|1212004,350
Pratt|Twp 12 H116 NW|1212002,66
Pratt|Twp 12 H116 SW|1212001,260
Pratt|Twp 6 Preston City|66002,68
Pratt|Twp 6|66001,266
Pratt|Twp 7 H114|77001A,47
Pratt|Twp 7 H116|77001,38
Pratt|Twp 7 Iuka City|77002,99
Pratt|Twp 8 Byers City|88002,26
Pratt|Twp 8|88001,68
Pratt|Twp 9-2|99001A,65
Pratt|Twp 9-3|99001,81
Pratt|Twp 9 Cullison City|99002,58
Pratt|Ward 1|51000,795
Pratt|Ward 2|52000,525
Pratt|Ward 3|53000,1031
Pratt|Ward 4-1 H114 Comm 1|54002,396
Pratt|Ward 4-2 H114 Comm 2|54003,397
Pratt|Ward 5 College H114|55001,39
Pratt|Ward 5 H116|55000,720
Rawlins|Achilles|01,32
Rawlins|Atwood City|03,976
Rawlins|Atwood|02,13
Rawlins|Center|04,220
Rawlins|Driftwood|05,65
Rawlins|Herl|06,121
Rawlins|Herndon City|07,120
Rawlins|Jefferson|08,25
Rawlins|Ludell|09,75
Rawlins|Mcdonald City|10,113
Rawlins|Mirage|11,33
Rawlins|Rocewood|12,185
Rawlins|Union|13,28
Reno|Abbyville 72|AB00072,53
Reno|Albion 33|AL00033,138
Reno|Arlington 34|AT00034,76
Reno|Arlington City 73|AC00073,283
Reno|Bell 35|BE00035,45
Reno|Buhler 74|BU00074,928
Reno|Castleton 36|CA00036,238
Reno|Center 37|CE00037,175
Reno|Clay North 38|CN00038,757
Reno|Clay North Enclave|CNENCL,3
Reno|Clay South H102-1|CS102-1,136
Reno|Clay South H102A|CSH102,6
Reno|Clay South H104|CSH104,471
Reno|Clay South H114|CSH114,212
Reno|Enterprise 40|EN0004,102
Reno|Grant 41|GR00041,718
Reno|Grove 42|GV00042,40
Reno|Haven City 75|HA00075,882
Reno|Haven H101|HVH101,247
Reno|Haven H114|HVH114,83
Reno|Hayes 44|HY00044,50
Reno|Huntsville 45|HU00045,95
Reno|Hutchinson 1 H102|HC00001,565
Reno|Hutchinson 1 H102A|HCH102A,35
Reno|Hutchinson 10|HC0001,1044
Reno|Hutchinson 11|HC00011,1064
Reno|Hutchinson 12|HC00012,701
Reno|Hutchinson 13 H102|H13H102,479
Reno|Hutchinson 13 H104|H13H104,326
Reno|Hutchinson 14|HC00014,752
Reno|Hutchinson 15|HC00015,676
Reno|Hutchinson 16|HC00016,1030
Reno|Hutchinson 17|HC00017,859
Reno|Hutchinson 18|HC00018,478
Reno|Hutchinson 19|HC00019,569
Reno|Hutchinson 2|HC00002,602
Reno|Hutchinson 20|HC0002,820
Reno|Hutchinson 21|HC00021,1535
Reno|Hutchinson 22-H104|H22H104,1089
Reno|Hutchinson 23 Exclave|HCEX23,257
Reno|Hutchinson 23 H104|HC00023,1321
Reno|Hutchinson 24|HC00024,865
Reno|Hutchinson 25|HC00025,899
Reno|Hutchinson 26 Exclave H102|26EH102,122
Reno|Hutchinson 26|HC00026,420
Reno|Hutchinson 27|HC00027,637
Reno|Hutchinson 28 Exclave|HCEX28,589
Reno|Hutchinson 28|HC00028,1310
Reno|Hutchinson 29|HC00029,621
Reno|Hutchinson 3|HC00003,371
Reno|Hutchinson 30|HC0003,464
Reno|Hutchinson 31|HC00031,703
Reno|Hutchinson 32|HC00032,206
Reno|Hutchinson 33|HC00033,257
Reno|Hutchinson 34 Exclave|HCEX34,1
Reno|Hutchinson 34|HC00034,130
Reno|Hutchinson 35|HC00035,337
Reno|Hutchinson 4|HC00004,1196
Reno|Hutchinson 5|HC00005,860
Reno|Hutchinson 6|HC00006,711
Reno|Hutchinson 7|HC00007,844
Reno|Hutchinson 8|HC00008,383
Reno|Hutchinson 9|HC00009,1017
Reno|Langdon 46|LT00046,64
Reno|Langdon City 76|LA00076,39
Reno|Lincoln 47|LI00047,340
Reno|Little River 48|LR00048,410
Reno|Loda 49|LO00049,74
Reno|Medford 50|MF0005,123
Reno|Medora 51|MD00051,1297
Reno|Miami 52|MI00052,51
Reno|Nickerson 69|NK00069,269
Reno|Nickerson 70|NK0007,167
Reno|Nickerson 71|NK00071,207
Reno|Ninnescah 53|NI00053,169
Reno|Partridge City 77|PA00077,146
Reno|Plevna 54|PT00054,98
Reno|Plevna City 78|PL00078,68
Reno|Pretty Prairie Ward 1|PR000W1,481
Reno|Pretty Prairie Ward 2|PR000W2,3
Reno|Reno North 55|RN00055,1164
Reno|Reno South 56|RS00056,191
Reno|Roscoe 57|RO00057,76
Reno|Salt Creek 58|SC00058,262
Reno|South Hutch #1|SH00066,552
Reno|South Hutch #2|SH00067,772
Reno|South Hutch #3|SH00068,481
Reno|Sumner 59|SU00059,481
Reno|Sylvia 60|ST0006,49
Reno|Sylvia City 80|SY0008,132
Reno|The Highlands 83|TH00083,324
Reno|Troy 61|TR00061,97
Reno|Turon City 81|TU00081,222
Reno|Valley H101|VAH101,4
Reno|Valley H114|VAH114,596
Reno|Walnut 63|WA00063,82
Reno|Westminster 64|WM00064,75
Reno|Willowbrook 82|WI00082,82
Reno|Yoder H114|YOH114,408
Republic|Albion Twp / Narka|010,108
Republic|Beaver Twp|011,61
Republic|Belleville City 1st Ward|001,495
Republic|Belleville City 2nd Ward|002,515
Republic|Belleville City 3rd Ward|003,378
Republic|Belleville Twp|012,164
Republic|Big Bend Twp / Republic|013,122
Republic|Courtland Twp / Courtland|014,284
Republic|Elk Creek Twp / Agenda|015,88
Republic|Fairview Twp / Munden|016,95
Republic|Farmington Twp|017,41
Republic|Freedom Twp|018,128
Republic|Grant Twp|019,55
Republic|Jefferson Twp|020,86
Republic|Liberty Twp|021,37
Republic|Lincoln Twp|022,68
Republic|Norway Twp|023,106
Republic|Richland Twp / Cuba|024,163
Republic|Rose Creek Twp / Munden|025,88
Republic|Scandia Twp / Scandia|026,313
Republic|Union Twp|027,23
Republic|Washington Twp / Republic|028,50
Republic|White Rock Twp|029,73
Rice|Atlanta Twp|01,113
Rice|Bell Twp|02,10
Rice|Center Twp|03,77
Rice|East Washington Twp|17,128
Rice|Eureka Twp|04,31
Rice|Farmer Twp|05,265
Rice|Galt Twp|06,57
Rice|Harrison Twp|07,109
Rice|Lincoln Twp|08,320
Rice|Lyons 1st Ward|36,550
Rice|Lyons 2nd Ward|37,564
Rice|Lyons 3rd Ward|38,543
Rice|Lyons 4th Ward|39,608
Rice|Mitchell Twp|09,86
Rice|Odessa Twp|10,39
Rice|Pioneer Twp|11,56
Rice|Raymond Twp|12,104
Rice|Rockville Twp|20,114
Rice|Sterling East Ward|44,941
Rice|Sterling Twp|13,144
Rice|Sterling West Ward|45,601
Rice|Union Twp|14,500
Rice|Valley Twp|15,168
Rice|Victoria Twp|16,247
Rice|West Washington Twp|18,102
Rice|Wilson Twp|19,93
Riley|Ashland Twp|001,131
Riley|Bala Twp|002,475
Riley|Center Twp|003,52
Riley|Fancy Crk Twp|004,79
Riley|Grant Twp|005,782
Riley|Jackson Twp|006,209
Riley|Madison Twp B|007A,23
Riley|Madison Twp H64|007,820
Riley|Madison Twp/Ft Riley B H68|079,232
Riley|Madison Twp/Ft. Riley A H68|078,528
Riley|Madison Twp/Ft. Riley|070,975
Riley|Manhattan City w1/p1|020,1278
Riley|Manhattan City W10/P1|062,362
Riley|Manhattan City W11/P1|063,1397
Riley|Manhattan City W11/P3|065,217
Riley|Manhattan City w12/p1|073,64
Riley|Manhattan City w13/p1|077,3
Riley|Manhattan City w2/p1|022,1543
Riley|Manhattan City w2/p2|023,562
Riley|Manhattan City w2/p3|024,646
Riley|Manhattan City w2/p4|025,832
Riley|Manhattan City w2/p5|026,1361
Riley|Manhattan City w2/p6|027,295
Riley|Manhattan City w2/p7|030,19
Riley|Manhattan City w3/p1|031,244
Riley|Manhattan City w3/p2|028,1056
Riley|Manhattan City w3/p3|029,1322
Riley|Manhattan City w4/p2|033,346
Riley|Manhattan City w4/p3|034,751
Riley|Manhattan City w4/p4|035,1759
Riley|Manhattan City W4/P5 Exclave|072,19
Riley|Manhattan City w4/p5|036,1066
Riley|Manhattan City W4/P6|037,893
Riley|Manhattan City W4/P7|038,90
Riley|Manhattan City w5/p10|047,2388
Riley|Manhattan City w5/p11|048,2033
Riley|Manhattan City w5/p2|039,1183
Riley|Manhattan City w5/p3|040,1409
Riley|Manhattan City w5/p5|042,724
Riley|Manhattan City w5/p6|043,1091
Riley|Manhattan City w5/p7|044,535
Riley|Manhattan City w5/p8|045,692
Riley|Manhattan City w5/p9|046,1875
Riley|Manhattan City w6/p1|049,109
Riley|Manhattan City W8/P1|055,555
Riley|Manhattan City W8/P2|056,5
Riley|Manhattan City W8/P3|057,1355
Riley|Manhattan City W9/P1|060,191
Riley|Manhattan City W9/P2|061,132
Riley|Manhattan City W9/P3|071,77
Riley|Manhattan Twp 1|008,398
Riley|Manhattan Twp 2|009,406
Riley|Manhattan Twp 3|010,151
Riley|Manhattan Twp 4|011,613
Riley|Mayday Twp|012,55
Riley|Ogden Twp|013,1258
Riley|Sherman Twp|014,466
Riley|Swede Crk Twp|015,124
Riley|Wildcat Twp|016,657
Riley|Zeandale Twp|017,274
Rooks|Township #1|TWP01,124
Rooks|Township #10|TWP10,121
Rooks|Township #11-1|TWP11-1,379
Rooks|Township #11-2|TWP11-2,1184
Rooks|Township #12|TWP12,119
Rooks|Township #2|TWP02,288
Rooks|Township #3-1|TWP03-1,72
Rooks|Township #3-2|TWP03-2,866
Rooks|Township #4|TWP04,22
Rooks|Township #5|TWP05,50
Rooks|Township #6|TWP06,68
Rooks|Township #7|TWP07,151
Rooks|Township #8|TWP08,229
Rooks|Township #9|TWP09,31
Rush|Alexander-Belle Prairie Twsp.|AB00102,40
Rush|Alexander City|2100101,35
Rush|Banner Twsp.|BA00802,61
Rush|Big Timber Twsp.|BT00402,39
Rush|Bison City|2200201,133
Rush|Center Twsp.|CE00702,60
Rush|Garfield Twsp.|GA00900,94
Rush|Hampton-Fairview Twsp.|HF00502,74
Rush|Illinois Twsp.|IL00202,37
Rush|LaCrosse-Brookdale Twsp. #1|LB00302,38
Rush|LaCrosse-Brookdale Twsp. #2|LB00303,38
Rush|LaCrosse City #1|2300301,524
Rush|LaCrosse City #2|2300304,334
Rush|Liebenthal City|2400401,76
Rush|Lone Star Twsp.|LS00203,51
Rush|McCracken City|2600501,123
Rush|Otis City|2800601,215
Rush|Pioneer Twsp.|PI00602,42
Rush|Pleasantdale Twsp.|PL00603,25
Rush|Rush Center City|2900701,107
Rush|Timken City|3100801,41
Rush|Union Twsp.|UN00703,40
Russell|Big Creek Twp CC1|51,66
Russell|Big Creek Twp CC4|51.4,50
Russell|Bunker Hill City|01,86
Russell|Center Twp CC5|52,107
Russell|Dorrance City|02,106
Russell|Fairfield Twp CC1|53,29
Russell|Fairview Twp CC3|54,61
Russell|Gorham City|03,236
Russell|Grant Twp CC1|55,145
Russell|Lincoln Twp CC1|56,83
Russell|Lucas City|04,223
Russell|Luray City|05,117
Russell|Luray Twp CC2|57.2,36
Russell|Luray Twp CC3|57,9
Russell|Paradise City|06,25
Russell|Paradise Twp CC2|58,86
Russell|Plymouth Twp CC5|59,73
Russell|Russell City Ward 1 CC3|11,460
Russell|Russell City Ward 1 CC5|11.5,234
Russell|Russell City Ward 2 CC2|12,636
Russell|Russell CIty Ward 2 CC4|12.4,114
Russell|Russell City Ward 3 CC3|13,164
Russell|Russell City Ward 3 CC4|13.4,420
Russell|Russell City Ward 3 CC5|13.5,136
Russell|Russell City Ward 4 CC1|14,498
Russell|Russell City Ward 4 CC5|14.5,175
Russell|Russell Twp CC2|60,26
Russell|Russell Twp CC3|60.3,11
Russell|Russell Twp CC4|60.4,15
Russell|Russell Twp CC5|60.5,24
Russell|Waldo City|08,30
Russell|Waldo Twp CC2|61.2,35
Russell|Waldo Twp CC3|61,11
Russell|Winterset Twp CC1|62,40
Saline|01|01,4
Saline|02|02,1576
Saline|03|03,2
Saline|04|04,1435
Saline|05|05,1781
Saline|06|06,1028
Saline|07|07,1926
Saline|08|08,664
Saline|09|09,2676
Saline|10|10,1681
Saline|11|11,982
Saline|12|12,99
Saline|13|13,289
Saline|14|14,974
Saline|15|15,1487
Saline|16|16,1356
Saline|17|17,2519
Saline|18|18,225
Saline|19|19,1380
Saline|20|20,1791
Saline|21|21,362
Saline|22|22,517
Saline|23|23,1378
Saline|24|24,1887
Saline|25|25,1294
Saline|26|26,425
Saline|27|27,171
Saline|28|28,20
Saline|29|29,176
Saline|30|30,1598
Saline|TWP - Cambria H71|0050,329
Saline|TWP - Dayton H71|0051,95
Saline|TWP - Elm Creek H107|0052,463
Saline|TWP - Elm Creek H71|0052C,309
Saline|TWP - Eureka H69|0053,462
Saline|TWP - Falun H69|0054,200
Saline|TWP - Glendale H107|0055,78
Saline|TWP - Greeley 2 H71|0056B,16
Saline|TWP - Greeley 3 H71|0056C,5
Saline|TWP - Greeley 4 H71|0056D,4
Saline|TWP - Greeley H71|0056,623
Saline|TWP - Gypsum H69|0057,130
Saline|TWP - Liberty H69|0058,126
Saline|TWP - Ohio H107|0059A,223
Saline|TWP - Ohio H69|0059,66
Saline|TWP - Pleasant Valley H107|0060,282
Saline|TWP - Smoky Hill H107|0061D,153
Saline|TWP - Smoky Hill H69 Enclave B|0061F,2
Saline|TWP - Smoky Hill H69 Enclave|0061,2
Saline|TWP - Smoky Hill H69|0061B,36
Saline|TWP - Smoky Hill H71 Exclave|0061A,6
Saline|TWP - Smoky View H69|0062,665
Saline|TWP - Smolan H69|0063,569
Saline|TWP - Solomon H71|0064,263
Saline|TWP - Spring Creek H107|0065A,69
Saline|TWP - Spring Creek H69|0065,208
Saline|TWP - Walnut H69|0066,424
Saline|TWP - Washington H107 (307)|0067A,5
Saline|TWP - Washington H69 (307)|0067,83
Saline|TWP - Washington H69 (400)|0068,27
Scott|Beaver Twp|1B1,149
Scott|Isbel Twp|2I2,63
Scott|Keystone Twp|3K3,76
Scott|Lake Twp|4L4,51
Scott|Michigan Twp|5M5,61
Scott|Scott City Ward 1|818,518
Scott|Scott City Ward 2|829,753
Scott|Scott City Ward 3|8310,647
Scott|Scott City Ward 4|8411,851
Scott|Scott Twp|6S6,206
Scott|Valley Twp|7V7,136
Sedgwick|0102|0102,1251
Sedgwick|0103|0103,284
Sedgwick|0104|0104,130
Sedgwick|0105|0105,1130
Sedgwick|0106|0106,2448
Sedgwick|0107|0107,2048
Sedgwick|0108|0108,1404
Sedgwick|0109|0109,1575
Sedgwick|0110|0110,1920
Sedgwick|0111|0111,481
Sedgwick|0112|0112,1798
Sedgwick|0113|0113,1750
Sedgwick|0114|0114,1667
Sedgwick|0116|0116,2209
Sedgwick|0117|0117,1816
Sedgwick|0118|0118,2011
Sedgwick|0119|0119,1666
Sedgwick|0120|0120,1618
Sedgwick|0121|0121,1267
Sedgwick|0122|0122,2810
Sedgwick|0123|0123,390
Sedgwick|0126|0126,383
Sedgwick|0127|0127,39
Sedgwick|0128|0128,1447
Sedgwick|0129|0129,571
Sedgwick|0130|0130,1119
Sedgwick|0133|0133,44
Sedgwick|0135|0135,453
Sedgwick|0136|0136,882
Sedgwick|0137|0137,1541
Sedgwick|0138|0138,1927
Sedgwick|0205|0205,864
Sedgwick|0206|0206,638
Sedgwick|0207|0207,3120
Sedgwick|0208|0208,615
Sedgwick|0209|0209,1763
Sedgwick|0210|0210,2272
Sedgwick|0211|0211,914
Sedgwick|0214|0214,1923
Sedgwick|0215|0215,2999
Sedgwick|0216|0216,1577
Sedgwick|0217|0217,1923
Sedgwick|0218|0218,3328
Sedgwick|0221|0221,1161
Sedgwick|0222|0222,1245
Sedgwick|0223|0223,1774
Sedgwick|0224|0224,3380
Sedgwick|0225|0225,3764
Sedgwick|0226|0226,2261
Sedgwick|0227|0227,1518
Sedgwick|0228|0228,2574
Sedgwick|0230|0230,105
Sedgwick|0233|0233,838
Sedgwick|0235|0235,567
Sedgwick|0236|0236,1119
Sedgwick|0238|0238,270
Sedgwick|0239|0239,99
Sedgwick|0240|0240,344
Sedgwick|0241|0241,185
Sedgwick|0242|0242,334
Sedgwick|0243|0243,68
Sedgwick|0246|0246,263
Sedgwick|0247|0247,472
Sedgwick|0248|0248,47
Sedgwick|0249|0249,1566
Sedgwick|0250|0250,728
Sedgwick|0251|0251,677
Sedgwick|0252|0252,780
Sedgwick|0257|0257,1
Sedgwick|0301|0301,996
Sedgwick|0302|0302,2037
Sedgwick|0303|0303,1072
Sedgwick|0304|0304,856
Sedgwick|0305|0305,478
Sedgwick|0306|0306,2298
Sedgwick|0307|0307,1578
Sedgwick|0308|0308,1818
Sedgwick|0309|0309,177
Sedgwick|0310|0310,1988
Sedgwick|0312|0312,932
Sedgwick|0313|0313,2443
